fuse,negligible,frailty,unwise,fuze
futile,raillery,alto,patrician,ineffectual
futurist,covert,theocracy,corrosive,fantast
gauge,distention,missile,suffuse,gage
gaiety,inapt,treble,proficiency,merriment
gait,toilsome,compulsory,permutation,pace
gallant,rancor,infusion,forebode,dandy
galore,aggression,extricate,britannia,abounding
galvanic,sylph,finery,deride,voltaic
galvanism,subsist,epicure,dejection,electrotherapy
galvanize,cadaverous,immeasurable,blatant,startle
gamble,personage,luxuriance,perjure,chance
gambol,complaisant,nihilist,overreach,play
gamester,intangible,reconstruct,nucleus,crippled
garnish,indelible,antichrist,tipsy,trim
garrison,corroborate,premonition,doe,fort
garrote,ambulate,proficiency,impecunious,iron collar
garrulous,bomb,precaution,preemption,chatty
gastric,submersible,equanimity,promontory,stomachic
genealogy,steppe,epicure,thoroughbred,family tree
generalize,delectation,grenadier,apprehensible,extrapolate
generate,lexicography,relevant,enthusiastic,bring forth
generosity,serviceable,conservatism,accessible,unselfishness
geniality,demurrage,conjugal,thoroughbred,affability
genital,ambrosial,relinquish,unnatural,venereal
genitive,inapt,perfunctory,percipient,possessive
genteel,judicial,course,maintenance,civilized
gentile,vapid,lodgment,tincture,heathen
germinate,cession,misdemeanor,irresponsible,shoot
gestation,travail,faulty,diffident,pregnancy
gesticulate,implicate,partible,prominent,motion
gesture,facetious,immersion,virtuoso,motion
ghastly,administrator,kilometer,academician,grim
gibe,entail,ebullient,inane,shot
giddy,hexapod,underman,valedictory,dizzy
gigantic,altitude,tortuous,translate,mammoth
giver,outlandish,burnish,off,donor
glacial,visual,pleasurable,technicality,frigid
gladden,occasion,gregarious,contemptuous,joy
glimmer,stagy,populace,emancipate,gleam
glimpse,carnal,employee,vaccinate,glance
globose,testimonial,dilute,acerbity,ball-shaped
globular,adherent,redolent,tilth,ball-shaped
glorious,contrite,nomination,promiscuous,brilliant
glutinous,lax,flection,lave,gummy
gourmand,superfluity,prudence,peremptory,glutton
gossamer,reprobate,ghastly,accommodate,cobweb
gourd,covert,poignant,martian,calabash
graceless,iota,virile,conceit,unpleasing
gradation,violator,wry,panel,step
gradient,debase,paucity,reproof,slope
granary,inexpensive,copious,excerpt,garner
grandeur,epizootic,generality,addendum,magnificence
grandiloquent,contrite,fernery,accurate,magniloquent
grandiose,primitive,parliament,upturn,hifalutin
grantee,locative,accouter,airy,alienee
granular,pollute,subsistence,illiberal,farinaceous
grapple,exuberant,pleasurable,ichthyic,clamshell
gratification,rectitude,trite,accustom,satisfaction
gratify,network,tinge,archaic,satisfy
gratuitous,solecism,specie,forte,complimentary
gratuity,cohesion,alacrity,systematic,tip
gravity,gourmand,pestilent,zeitgeist,sobriety
grenadier,vitiate,endemic,disreputable,rattail
grief,rue,tyro,reunite,heartache
grievous,octogenarian,betide,explicit,dangerous
grisly,ichthyology,pincers,deport,ghastly
grotesque,diverse,dishonest,enlist,monstrous
ground,aggrandize,circumspect,propulsion,land
guess,providential,requiem,monolith,conjecture
guile,obligatory,buffoon,episode,craft
guileless,decimate,transmute,poetics,transparent
guinea,blazon,deleterious,intersect,wop
guise,oration,wiry,felon,pretense
gullible,demise,joust,omniscient,fleeceable
gumption,deforest,pervasion,permeate,common sense
gusto,disapprove,pyre,bombardier,relish
guy,aggrandize,perform,betide,cat
gyrate,predatory,antipodes,systematic,spiral
habitant,populous,conjoin,acrid,dweller
habitual,afterthought,perceptible,pharmacy,accustomed
haggard,gastritis,paradox,hibernal,careworn
halcyon,conduce,compress,rebut,Alcyone
hale,retrograde,solstice,agrarian,coerce
handwriting,presage,gregarious,unspeakable,script
harangue,foresail,misuse,misinterpret,rant
harass,blockade,entail,enthusiastic,hassle
hardihood,honorarium,pioneer,amusement,boldness
harmonious,subversion,merciless,superintend,proportionate
havoc,microscopic,viol,recur,mayhem
hazard,decagon,judicature,orthopedic,jeopardy
heartrending,lithe,reticent,earnest,grievous
heathenish,archetype,glutinous,defensible,pagan
heedless,offshoot,infirmity,exorbitant,reckless
heinous,effectual,averse,excursion,flagitious
hemorrhage,christ,monologue,anterior,bleeding
henchman,archaic,antipathize,rife,confederate
hereditary,granule,foursome,granary,familial
heresy,forgo,meditation,cosmos,unorthodoxy
hesitancy,revoke,neural,benignity,reluctance
hesitation,misanthropy,vestige,enkindle,vacillation
heterodox,tantalize,avert,mirage,dissident
hibernal,birthright,parsimonious,unsettle,brumal
hideous,curator,navigate,desperate,horrid
hilarious,execrable,immigrate,protract,screaming
hillock,hesitancy,epoch,germane,knoll
hinder,enlighten,triplicate,overproduction,impede
hindmost,confinement,prate,disinfectant,backmost
hindrance,impoverish,absorb,humanize,deterrent
hirsute,cognate,uproot,testator,hairy
hoard,brogue,morose,fray,cache
hoarse,animadversion,egress,surmise,gruff
homage,advertiser,relent,ripplet,court
hoodwink,doleful,bromine,rebut,juggle
horde,outreach,intolerable,misapprehend,host
hostility,salutatory,odium,epode,ill will
huckster,receivable,confluence,frivolous,cheap-jack
humanitarian,bass,separable,exhume,do-gooder
humbug,incapacity,pitiful,lateral,baloney
humiliate,heptagon,paroxysm,telephony,mortify
hustle,persuade,extraneous,homonym,bunco
hybrid,monsieur,abduction,bigamist,loanblend
hydra,forecourt,incendiary,indestructible,Snake
hypercritical,cosmogony,ambulance,sorcery,overcritical
hypnotic,illumine,lea,antipathize,soporific
hypocrisy,presentient,appellate,demonstrative,lip service
hypocrite,comprehension,confidant,intoxicate,dissembler
hypodermic,commodity,pertinacious,sequestrate,subcutaneous
hysteria,exigent,conflagration,venial,craze
iciness,radical,inland,decorate,chill
icon,grisly,potent,positive,picture
iconoclast,recrudescence,commute,feasible,image breaker
idiom,adjacent,pulmonary,dilute,parlance
idiosyncrasy,dramatist,repulsive,replete,foible
idolize,miniature,curio,cosmic,worship
ignoble,seignior,flexible,madden,ungentle
ignominious,preordain,efface,righteousness,black
illegitimate,derisible,paternal,persevere,bastard
illiberal,vivisection,despair,pathos,intolerant
illicit,semblance,resistance,acetate,outlaw
illimitable,supernumerary,affirmative,uncommon,limitless
illiterate,dun,mellifluous,datum,nonreader
illogical,steppe,lawgiver,magisterial,unlogical
illuminate,epiphany,quadrate,approbation,light
illumine,dehydrate,orthodoxy,somniferous,light
illusion,transitory,obsolete,fishmonger,semblance
imaginable,fealty,succinct,pupilage,conceivable
imaginary,cognate,profligacy,sol,complex number
imbibe,comprehensive,recessive,protector,absorb
imbroglio,clamorous,lattice,legitimate,embroilment
imbrue,convulsion,harmonious,polyhedron,drench
imitation,globular,insistent,aerostat,caricature
imitator,venom,maroon,drachma,impersonator
immaculate,philanthropic,immaculate,pestilence,speckless
immaterial,paternity,despond,epitaph,incorporeal
immature,corroboration,paternal,lenient,young
immeasurable,disappoint,elusion,overthrow,unmeasurable
immense,authentic,incident,insentient,huge
immerse,transcendent,riddance,resent,plunge
immersion,expect,inoffensive,missile,submergence
imminence,expatriate,discredit,advertiser,impendence
imminent,phonology,quintet,underworld,at hand
immiscible,blase,outlandish,makeup,non-miscible
immoral,guzzle,nominal,surveyor,base
immovable,discussion,interrogate,fanatic,real property
immune,grisly,generosity,trivial,resistant
immutable,litigate,benison,proscenium,changeless
impair,cession,brethren,excitable,mar
impalpable,lewd,diagnose,surmise,intangible
impartial,moccasin,eligible,depress,unprejudiced
impassable,evanesce,lacerate,psychic,unpassable
impassive,petulant,ripplet,laggard,stolid
impatience,veracious,disregard,propagate,restlessness
impeccable,secondary,liberalism,opulent,faultless
impecunious,intercept,upheave,umbrage,hard up
impede,flagrant,orgies,obsolescence,hinder
impel,fanciless,solicitor,overshadow,force
imperative,petulant,discreet,gusto,jussive mood
imperceptible,yearling,brimstone,divagation,unperceivable
imperil,entail,contagious,emaciate,endanger
imperious,canto,durance,truculent,disdainful
impersonal,influence,amorphous,fledgling,neutral
impersonate,invaluable,paucity,outburst,portray
impertinence,rote,immersion,adumbrate,cheek
imperturbable,bedlam,cameo,dolor,unflappable
impetuous,desist,inject,mythology,hotheaded
impetus,impair,poignancy,illumine,drift
impious,breach,primitive,paraphernalia,undutiful
implausible,redolent,repository,mete,farfetched
implicate,irritate,equestrian,influx,entail
implicit,dun,vitiate,impliable,inexplicit
imply,squatter,sensorium,mettlesome,connote
importune,provident,bomb,listless,insist
impoverish,fawn,miniature,impersuadable,deprive
impracticable,dissolute,missal,ingredient,infeasible
impregnable,impetuosity,illusive,monition,inviolable
impregnate,autonomy,principality,sorcery,infuse
impromptu,exhume,idiom,egress,ad-lib
improper,truthful,overshadow,unbiased,unconventional
impropriety,debatable,nonentity,acquisition,indecency
improvident,poetics,conceit,alley,ill-considered
improvise,salutatory,frankincense,counteract,ad-lib
impudence,sentient,embezzle,extol,cheek
impulsion,exit,armful,statuette,drift
impulsive,mountainous,streamlet,extensive,unprompted
impure,collapsible,unlimited,heathenish,unclean
impute,relegate,metric,manufacturer,ascribe
inaccessible,wile,recapture,deformity,unaccessible
inactive,humanitarian,precarious,migrant,nonoperational
inadequate,contiguous,statute,malaria,unequal
inadvertent,regality,syllabus,coquette,accidental
inadvisable,disobedient,saponaceous,penchant,unadvisable
inane,forbearance,scholastic,manumission,asinine
inanimate,dejection,contraposition,nonentity,nonliving
inapt,misapprehend,duplex,impede,awkward
inarticulate,ampere,remembrance,phlegmatic,unarticulate
inaudible,carnal,inject,desist,unhearable
inborn,chronometer,simultaneous,caprice,congenital
inbred,suggestible,timorous,synchronism,connatural
incandescence,leonine,rigor,puerile,glow
incandescent,obelisk,betide,plenipotentiary,candent
incapacitate,forswear,planisphere,lieu,disable
incarcerate,refract,resonance,impartial,imprison
incendiary,extension,trident,reconcilable,arsonist
incentive,mellifluous,verify,elusion,inducement
inception,tilth,bromine,hideous,origin
incessant,misanthropic,commission,gamut,ceaseless
incinerate,bewilder,ode,ostracize,burn
incite,reflectible,domicile,scarcity,motivate
incitement,ignoble,service,gossamer,provocation
incoherent,comprise,tense,bulwark,tongue-tied
incombustible,predominant,centurion,physiology,noncombustible
incomparable,ambulance,append,tenor,uncomparable
incompatible,exemplar,clangor,postgraduate,antagonistic
incompetent,indigenous,intellect,neurology,unqualified
incomplete,sanguineous,knavery,invulnerable,uncomplete
incomprehensible,microcosm,rebuild,incomparable,inexplicable
inconceivable,solder,epicurean,latency,impossible
inconsistent,petulant,annunciation,bromine,discrepant
incontrovertible,momentum,semicircle,physiology,irrefutable
indefensible,heterodox,ludicrous,depth,untenable
indelible,outstretch,contemplate,venison,unerasable
indescribable,inoffensive,orgies,repertory,ineffable
indestructible,bibulous,underworld,fancier,durable
indigence,objector,permutation,conservative,need
indigenous,impersuadable,paroxysm,dilate,autochthonal
indigent,imbrue,conservatism,despair,destitute
indignant,existence,dissension,harangue,incensed
indiscernible,satirize,indicator,metallurgy,insensible
indispensable,nectarine,foreign,transfigure,essential
indolence,petulant,obvert,theorize,laziness
indolent,upbraid,repugnance,foreman,faineant
indomitable,vaudeville,gesticulate,canine,never-say-die
induct,recover,depopulate,bestrew,invest
indulgent,dissolute,bronchus,aldermanship,lenient
inebriate,galvanism,underrate,debut,drunkard
inedible,obtrude,nectarine,antedate,uneatable
ineffable,volitive,vertical,possible,indefinable
inept,reparation,partible,powerless,awkward
inert,plea,rancor,artless,indifferent
inestimable,munificent,commitment,incipient,incomputable
inexcusable,comestible,quintessence,poise,unforgivable
inexorable,intellect,counterbalance,intrepid,grim
inexpedient,ancestry,truism,panoply,unwise
inexpensive,alcove,osculate,heteromorphic,cheap
inexperience,vendible,rupture,bestial,rawness
inexplicable,premature,arboretum,subjection,incomprehensible
inexpressible,finale,vinery,noticeable,unexpressible
inextensible,frigid,blockade,parody,nonextensile
infamous,satirize,undulous,antique,ill-famed
infamy,airy,meliorate,fallow,opprobrium
infernal,lexicography,lave,forefather,demonic
infidel,adjutant,brevity,flagrant,heathen
infidelity,piccolo,myth,butt,unfaithfulness
infinite,clairvoyance,apothecary,hexagon,space
infinity,theism,critique,counterpart,eternity
infirm,ostracism,telltale,potential,decrepit
infirmary,meliorate,perforate,beck,hospital
infirmity,faction,fetus,hindrance,frailty
inflammable,transmit,effuse,imitation,flammable
inflexible,virulence,extraneous,fungous,uncompromising
influence,habitable,nondescript,azure,act upon
infringe,entreaty,shrewd,immaculate,conflict
infuse,concerto,promenade,bedlam,inculcate
infusion,compliment,ligature,inhume,extract
ingenuity,censorious,nauseate,supersede,inventiveness
ingenuous,incompatible,municipality,derrick,artless
inglorious,hygiene,actuality,braggart,black
ingraft,memorable,lurid,coercive,graft
ingratitude,emerge,synod,phonic,ungratefulness
ingredient,refringent,irreversible,foreshore,component
inherent,exert,onset,liner,built-in
inhibit,peripatetic,tenant,scruple,suppress
inhuman,amusement,thermoelectricity,privity,cold
inhume,solicitor,infinity,vegetal,bury
inimical,impersonate,iridescence,plummet,unfriendly
iniquity,came,conductible,pollute,wickedness
initiate,psychopathic,depress,sociology,novice
inject,excretion,inure,neophyte,shoot
injunction,encourage,novellette,affectation,enjoining
inkling,priory,simplify,imbroglio,intimation
inlet,perennial,triad,docket,recess
inmost,diatribe,paternity,corpuscle,innermost
innocuous,briticism,menagerie,efflorescent,unobjectionable
innovate,pupilage,infallible,importune,introduce
innuendo,viola,corpulent,spasmodic,insinuation
innumerable,impeccable,surmount,incomplete,countless
inoffensive,rapacious,pacify,embolden,unoffending
inquire,pupilage,abyss,epicurean,ask
inquisitive,exodus,coquette,inane,speculative
inquisitor,manliness,exclude,expansion,interrogator
insatiable,chastity,immaculate,leaflet,unsatiable
inscribe,globose,colloquialism,denouement,scratch
inscrutable,continuity,ostentation,dilemma,cryptic
insecure,incandescence,turpitude,contiguity,unsafe
insensible,epicure,confluence,pedestal,unaffected
insidious,terminus,votary,perpetrator,pernicious
insight,longevity,perforate,grantee,penetration
insignificant,extensor,remunerate,fete,undistinguished
insinuate,convivial,egoism,underling,intimate
insipid,recoil,decaliter,sinuosity,bland
insistence,extant,inviolable,somnolent,imperativeness
insistent,drastic,rankle,achillean,repetitive
insolent,protomartyr,spheroid,principle,impudent
instance,ante,deplorable,kiln,case
instant,rebuild,deify,neutral,blink of an eye
instigate,prurient,palatial,assessor,incite
instigator,vivify,exhaustive,habitant,provoker
instill,expect,referrer,fraternal,transfuse
instructive,bilateral,chameleon,affirmative,informative
insufficiency,erratic,denouement,auspice,inadequacy
insufficient,polemics,apparent,whimsical,deficient
insular,redolent,raptorial,complement,parochial
insulate,chromatic,unbelief,referable,isolate
insuperable,eminent,gossamer,crustaceous,unconquerable
insurrection,characteristic,gauge,feudal,rebellion
intangible,circumference,forgery,interact,impalpable
integrity,annotate,preposterous,aphorism,unity
intellect,purport,somniferous,extraordinary,mind
intellectual,perspicacity,colossus,redolence,rational
intelligence,perspicuous,ponderous,misanthropic,news
intelligible,condense,rebuild,frightful,apprehensible
intemperance,aristocrat,extemporaneous,opulent,self-indulgence
intension,annotate,negligible,resistance,connotation
intention,irreligious,stature,assets,purpose
intercede,bromine,incessant,stringency,mediate
intercept,capacious,skeptic,cabalism,stop
intercessor,nugatory,pernicious,impersonal,mediator
interdict,discolor,prescriptible,undermine,forbid
interim,expressive,bumptious,intemperance,meantime
interlocutor,latency,phlegmatic,glutinous,middleman
interlude,missile,dutiful,extinct,entr'acte
intermediate,evanescent,exorbitant,inventive,mediate
interminable,emblem,liking,tactics,endless
intermission,repulse,burgher,inconstant,pause
intermit,vocable,enervate,fruition,pause
interpolation,visual,paraphernalia,instructive,insertion
interpose,anxious,anathema,naval,come in
interrogate,clandestine,secretive,gesture,question
interrogative,preference,ichthyic,botanical,question
interrogatory,rapine,colossus,consistency,examination
interrupt,pestilential,amenable,benison,disrupt
intersect,vagabond,predominant,component,cross
intervene,canary,interlude,tranquil,step in
intimacy,diplomatic,persecution,apprehensible,familiarity
intimidate,credence,epicurean,lax,restrain
intolerable,typify,repertory,frolicsome,unbearable
intolerant,iridescence,giver,creak,illiberal
intoxicant,dauntless,officiate,rebuff,alcohol
intoxicate,distrainor,ungainly,medicine,elate
intrepid,repress,abyss,divagation,audacious
intricacy,obsequies,portend,assailant,elaborateness
introductory,ferocity,spectrum,fondle,basic
intromit,abut,evanescent,lax,admit
introspection,lingua,expulsion,livid,self-contemplation
introversion,accredit,cathode,corps,invagination
introvert,spurious,undermine,emergence,invaginate
intrude,proclamation,temerity,unbiased,irrupt
intrusion,condolence,outreach,plenary,invasion
intuition,senile,medieval,merciful,hunch
inundate,abhorrence,pedagogics,vale,deluge
inundation,catholicity,observance,pedagogics,flood
inure,parlance,comprise,supine,harden
invalid,oddity,dialectician,abnormal,shut-in
invalid,rejoin,bacterium,insignificant,shut-in
invalidate,adherence,discord,emblazon,annul
invaluable,missile,interlocutor,possession,priceless
invariable,autonomy,relish,fallacious,constant
invasion,misrepresent,arboretum,perfunctory,encroachment
invective,upturn,salutary,expect,vituperation
inveigh,remodel,dismount,quiescence,rail
inventive,bauble,evangelical,geniality,imaginative
inverse,telephony,abstemious,inconsequential,opposite
inversion,loot,proxy,theorist,anastrophe
invert,sextuple,antislavery,epoch,reverse
investigator,inconsequential,cognate,obtrusive,research worker
inveterate,technic,panoply,distend,chronic
invidious,obligate,dermatology,nasal,discriminatory
invigorate,loch,deist,diversity,inspire
invincible,sinecure,inoffensive,scurrilous,unbeatable
inviolable,piccolo,rapt,hydra,impregnable
invoke,outride,irreparable,quiescence,raise
involuntary,intrusion,vagabond,fugacious,nonvoluntary
involution,clamorous,desultory,alacrity,elaborateness
involve,dignitary,regicide,orator,affect
iota,sinister,joust,amenable,shred
irascible,malaria,exigent,endurable,choleric
irate,coincidence,tremendous,wizen,ireful
ire,aphorism,ruminate,decagram,anger
iridescence,clamorous,conservatory,permeate,opalescence
iridescent,quintet,remonstrant,peccant,changeable
irk,recidivist,pyx,blase,gall
irksome,autobiography,flagrant,lithe,boring
irony,repetition,photometry,tutelar,sarcasm
irradiate,conscientious,inscribe,papyrus,enlighten
irrepressible,unitarian,dendrology,bravado,uncontrollable
irresistible,aboriginal,ministration,unnatural,resistless
irrigate,tangency,afterthought,invoke,water
irritable,verification,hardihood,acetate,cranky
irritate,participate,ineligible,bilateral,annoy
irruption,theologian,presage,reliquary,outbreak
isolate,irritable,frizzle,dutiable,insulate
itinerant,deplore,cauterize,disjunctive,gypsy
itinerary,vincible,forepeak,desultory,path
jargon,grindstone,obesity,pharmacy,slang
jeopardize,exemplify,despondent,sophistry,endanger
jocose,aggress,carrion,prelate,jesting
jocular,subacid,deficiency,submission,jesting
joggle,fiducial,essence,legitimacy,dowel
jovial,dramatize,fetus,inexpedient,gay
jubilation,improvise,connive,philharmonic,exultation
judgment,orthodoxy,incompatible,origin,mind
judicature,dissipation,predecessor,loch,court
judicial,adhere,atone,promissory,juridical
judicious,enthrone,variation,cornice,wise
juggle,sophistry,corpuscle,illegitimate,beguile
juicy,abject,descendant,protection,luscious
junction,angelic,susceptibility,exemplar,conjugation
juncture,machinery,toilsome,nationality,occasion
juridical,unspeakable,magisterial,concurrent,judicial
jurisdiction,pacify,refringency,rotund,legal power
jurisprudence,immoral,justification,unbelief,law
joust,desperado,savor,refinery,tilt
juvenile,lune,sympathetic,harass,adolescent
keepsake,proscription,desistance,subacid,souvenir
kernel,nonentity,exposition,travail,meat
kiloliter,lattice,inure,restitution,cubic meter
kilometer,pleasurable,insight,advent,km
kilowatt,lacteal,numeration,sapid,kW
kinsfolk,confluent,contusion,extrude,family
knavery,lieu,irrigant,protective,dishonesty
knead,coerce,brethren,utility,work
knickknack,vestment,trepidation,egregious,novelty
laborious,treasonable,disinterested,inconstant,arduous
labyrinth,defensive,fallow,bray,maze
lacerate,insentient,demagnetize,generic,mangled
lackadaisical,neopaganism,maidenhood,enfranchise,dreamy
lactation,tantalize,extravagance,seance,suckling
laddie,adroit,cataract,indiscreet,cub
laggard,populous,usurp,sanguinary,dawdler
landholder,legislator,optic,juxtapose,property owner
languid,fumigate,norm,packet,dreamy
languor,projection,rectify,irony,dreaminess
lapse,undercharge,vehement,perpetrator,oversight
lascivious,nil,epitaph,maharaja,lewd
lassie,demagogue,penetrable,lawmaker,young girl
latency,nuisance,modish,reconstruct,reaction time
lateral,incessant,corrosion,presentient,sidelong
lattice,contemptible,diverse,forecastle,wicket
laud,pollute,kingship,transmissible,extol
laudable,batten,coquette,recrudescence,commendable
laudatory,extinct,fabricate,absorption,praiseful
laundress,invasion,impugn,proletarian,washwoman
lave,mountaineer,stripling,stagy,lap
lax,ministration,comprise,fallacious,slack
lea,bedlam,brevity,obtrude,pasture
leaflet,herbivorous,disinfect,renovate,cusp
leaven,compensate,perusal,obnoxious,raise
leeward,untimely,inexpensive,protection,upwind
legacy,belligerent,autonomous,genital,bequest
legalize,pandemic,propeller,playful,decriminalize
legislate,arbitrate,deplorable,linguist,pass
legitimacy,diplomat,tolerance,technology,authenticity
legitimate,regnant,expectorate,pandemonium,decriminalize
leniency,vertex,retrospective,anxious,mildness
lenient,underman,transferrer,arboreal,indulgent
lethargy,deist,epidemic,covenant,lassitude
lever,acquiesce,heinous,gastritis,pry
levy,disinfectant,immigrate,preference,impose
lewd,quantity,competence,quiescent,obscene
lexicon,biograph,recapitulate,mutiny,vocabulary
liable,isolate,nutritive,abidance,apt
liberate,hesitant,punitive,external,emancipate
licit,species,infidel,alabaster,lawful
liege,ablution,nucleus,inquisition,vassal
lien,desert,impropriety,engender,spleen
lieu,tangency,disconnect,lewd,stead
lifelike,hydroelectric,outlive,sense,graphic
lifelong,abbess,adroit,superheat,womb-to-tomb
ligature,vainglory,perseverance,plebeian,binder
likely,itinerate,noisome,fetus,probable
liking,protuberate,refer,rejuvenate,wish
limitation,loneliness,famish,compunction,restriction
linear,cosmology,intolerable,nausea,additive
lingo,inapprehensible,colloquy,epidermis,slang
lingua,importune,predecessor,preparatory,tongue
linguist,devout,referable,glacial,polyglot
liquefy,platitude,multiplicity,predominance,flux
liqueur,believe,futile,grandeur,cordial
liquidate,allay,discredit,outweigh,neutralize
liquor,diurnal,luminescent,perspire,spirits
listless,foresail,amusement,technique,dispirited
literal,misbehavior,berth,idiosyncrasy,misprint
lithe,corporal,conservatory,audition,lissome
lithesome,fondle,eligible,prevalent,lissome
litigate,coquette,dishonest,arrange,action
litigious,treble,grantor,mendicant,contentious
littoral,gaseous,instructive,kiln,sands
liturgy,travail,imitator,compensate,Holy Eucharist
livelihood,esthetic,agitate,bide,support
livid,derivative,laudable,pellucid,ashen
loath,forbearance,facsimile,efface,loth
loathe,consumptive,annihilate,acquire,abhor
locomotion,pioneer,meticulous,orthogonal,motive power
lode,maroon,taciturn,antipodes,load
logical,complex,consternation,reparation,legitimate
loiterer,excellence,supernatural,genealogy,lingerer
loneliness,martyrdom,leaven,acid,solitariness
longevity,irrepressible,lovable,petulance,length of service
loot,intercede,grievous,tolerate,booty
loquacious,scuttle,illimitable,prodigious,chatty
louse,pungent,altercate,inapprehensible,worm
lucid,teem,judicial,wavelet,limpid
lucrative,dissonance,fawn,apprehensible,moneymaking
ludicrous,ceremonious,noiseless,repress,farcical
luminary,discipline,listless,promulgate,leading light
luminescence,negligible,conversant,auricle,glow
luminosity,likelihood,distraught,clandestine,brightness
luminous,egoist,onslaught,contemptible,aglow
lunacy,beatitude,chivalry,corporate,madness
lunatic,multiplicity,prediction,misty,madman
lurid,bulwark,baffle,drastic,shocking
luscious,append,quarter,resonance,juicy
lustrous,rudimentary,humbug,crucible,bright
luxuriance,recure,solar,bellicose,lushness
luxuriant,forbearance,abduction,subtle,elaborate
luxuriate,righteousness,soluble,flexible,wanton
lying,transfer,declamation,ingenuous,prevarication
lyric,mettle,squalid,sapience,words
machinist,butte,gamut,triennial,mechanic
madden,gumption,revert,deport,craze
magician,shuffle,deflect,donate,prestidigitator
magisterial,expanse,trivial,perquisite,autocratic
magnanimous,guinea,negate,decalogue,greathearted
magnate,inconstant,craving,evangelical,baron
magnetize,embarrass,aristocrat,forehead,mesmerize
magnificent,creak,equivocate,peevish,brilliant
maidenhood,inundate,fulminate,epode,girlhood
maintain,generosity,legacy,poise,keep
maintenance,inconceivable,felicity,occupant,care
maize,personage,integrity,correlate,corn
makeup,chattel,impliable,bask,war paint
malady,proctor,suggestive,epiphany,illness
malcontent,inglorious,interrogative,codicil,disaffected
malediction,ambidextrous,benison,fulsome,imprecation
malefactor,opposite,convoy,arboriculture,criminal
malevolent,hereditary,microscopic,balsam,evil
malign,explosive,corporal,heptarchy,badmouth
malleable,unitarian,decasyllable,didactic,ductile
mallet,excretion,admissible,mishap,hammer
maltreat,datum,ampersand,maharaja,mistreat
mandate,resistless,disclaim,percolate,authorization
mandatory,cosmopolitanism,creed,dendroid,compulsory
maneuver,equanimity,obligatory,diffusible,simulated military operation
mania,azure,addle,disillusion,passion
maniac,appellate,improvident,obligate,lunatic
manlike,indomitable,commitment,wry,male
manliness,nit,cynicism,excellence,virility
mantle,melodious,felon,premise,blanket
manufacturer,scythe,spectrum,remunerate,maker
marine,retort,epidemic,christendom,devil dog
maritime,antic,festal,hospitable,nautical
maroon,forfeit,bray,tranquil,strand
martial,prehension,logician,faulty,soldierly
martyrdom,sympathize,esthetic,arborescent,calvary
marvel,prodigious,executor,octogenarian,wonder
massacre,corpuscle,collector,courser,slaughter
massive,provident,disarrange,infrequence,monolithic
masterpiece,compliment,incontrovertible,auburn,chef-d'oeuvre
mastery,impugn,testimonial,conjugate,command
material,intellect,rotund,admittance,stuff
materialize,irritancy,platitude,gluttonous,happen
maternal,peccable,verify,cholera,parental
matrimony,improper,disengage,dissonant,marriage
matrix,broach,despair,ravine,intercellular substance
maudlin,obsolete,anthropomorphous,chasten,bathetic
mawkish,recourse,prohibition,artful,bathetic
maxim,precocious,fuse,garnish,axiom
maze,precision,ripplet,inscribe,labyrinth
meager,reprehensible,seer,inexplicable,stingy
meander,sonata,parisian,diffusible,ramble
medallion,inscrutable,amalgam,valediction,decoration
meddlesome,sparse,motley,concerto,interfering
mediate,multiplicity,recollect,fulsome,intercede
medicine,meretricious,orator,commingle,music
medieval,discipline,plummet,pentagram,gothic
mediocre,tannery,contumacy,mettle,second-rate
meditation,hustle,sycophant,plausible,speculation
meliorate,monotonous,prowess,germinate,better
mellifluous,deforest,equilibrium,peaceable,dulcet
melodious,synonym,furrier,metaphysical,tuneful
memento,adumbrate,baffle,fickle,souvenir
menace,belittle,ruth,accredit,threat
menagerie,amusement,handwriting,hostility,zoo
mendicant,reprobate,eventual,confide,friar
mentality,decapod,cohesion,preoccupy,outlook
mentor,coincident,technic,theocrasy,wise man
mercantile,simulate,brokerage,ridiculous,moneymaking
mercenary,arboriculture,contrite,epicure,soldier of fortune
meretricious,immature,propellant,ravenous,brassy
mesmerize,corpulent,effulgence,granary,magnetize
messieurs,propellant,relinquish,unfavorable,Monsieur
metamorphosis,perform,momentum,anhydrous,transfiguration
mete,expressive,sophistry,buoyancy,boundary line
meticulous,repellent,mien,seance,punctilious
metric,pseudonymity,annex,spinster,system of measurement
mettle,kinsfolk,beseech,intimacy,heart
mettlesome,destitute,adherence,undersized,game
microphone,insinuate,lingua,veracious,mike
midsummer,percussion,furrier,injunction,summer solstice
midwife,infirm,diminution,decency,accoucheuse
mien,foreigner,logic,discriminate,bearing
mileage,isolate,catholicity,resumption,fuel consumption rate
militant,liqueur,warlike,abomination,activist
miniature,autopsy,bilingual,comprehensive,toy
minimize,circumscribe,improper,numeration,understate
ministration,pollute,liberalism,robust,relief
minute,overstride,desperado,exigency,moment
misanthropic,bask,trajectory,iota,cynical
mischievous,velvety,florist,lough,arch
miscreant,cereal,concord,intoxicant,reprobate
misdemeanor,rapt,orate,inconceivable,infraction
mishap,rendition,modernity,amateur,bad luck
mislay,calvary,chivalry,peremptory,lose
misplace,script,misty,introductory,lose
misrepresent,afterthought,casualty,christendom,belie
missile,insight,similar,irreducible,projectile
missive,truthful,caucus,sumptuous,letter
